TRINITY_DN72783_c4_g3_i1	G-protein-signaling modulator 1 OS=Rattus norvegicus OX=10116 GN=Gpsm1 PE=1 SV=2 E(blastx)=1e-07
TRINITY_DN74129_c3_g1_i1	Peptide deformylase, mitochondrial OS=Mus musculus OX=10090 GN=Pdf PE=3 SV=1 E(blastx)=2e-42
TRINITY_DN70277_c6_g1_i1	Protein lin-54 homolog OS=Pongo abelii OX=9601 GN=LIN54 PE=2 SV=1 E(blastx)=3e-100
TRINITY_DN73670_c3_g1_i3	Cilia- and flagella-associated protein 90 OS=Mus musculus OX=10090 GN=Cfap90 PE=1 SV=1 E(blastx)=2e-10
TRINITY_DN71189_c14_g1_i1	L-fucono-1,5-lactonase OS=Pseudoalteromonas atlantica (strain T6c / ATCC BAA-1087) OX=342610 GN=Patl_0798 PE=1 SV=1 E(blastx)=1e-54
TRINITY_DN71098_c0_g1_i1	Probable serine/threonine-protein kinase pats1 OS=Dictyostelium discoideum OX=44689 GN=pats1 PE=3 SV=1 E(blastx)=4e-09
TRINITY_DN73814_c1_g1_i2	GDP-D-glucose phosphorylase 1 OS=Mus musculus OX=10090 GN=Gdpgp1 PE=1 SV=2 E(blastx)=2e-28
TRINITY_DN70148_c8_g1_i1	SPATS2-like protein OS=Homo sapiens OX=9606 GN=SPATS2L PE=1 SV=2 E(blastx)=3e-39
TRINITY_DN67770_c2_g1_i2	D-aspartate oxidase OS=Bos taurus OX=9913 GN=DDO PE=1 SV=2 E(blastx)=2e-23
TRINITY_DN58330_c0_g1_i3	Activating signal cointegrator 1 complex subunit 1 OS=Mus musculus OX=10090 GN=Ascc1 PE=1 SV=1 E(blastx)=3e-30
TRINITY_DN73817_c6_g1_i4	U2 small nuclear ribonucleoprotein A' OS=Mus musculus OX=10090 GN=Snrpa1 PE=1 SV=2 E(blastx)=6e-40
TRINITY_DN73764_c0_g1_i7	Probable serine/threonine-protein kinase pats1 OS=Dictyostelium discoideum OX=44689 GN=pats1 PE=3 SV=1 E(blastx)=2e-21
TRINITY_DN69491_c2_g1_i1	Cytosolic carboxypeptidase-like protein 5 OS=Mus musculus OX=10090 GN=Agbl5 PE=1 SV=2 E(blastx)=5e-137
TRINITY_DN71691_c9_g3_i1	Trace amine-associated receptor 9 OS=Mus musculus OX=10090 GN=Taar9 PE=2 SV=1 E(blastx)=1e-08
TRINITY_DN73652_c6_g4_i9	Nucleotide-binding oligomerization domain-containing protein 2 OS=Mus musculus OX=10090 GN=Nod2 PE=1 SV=1 E(blastx)=1e-12
TRINITY_DN74109_c3_g2_i5	Ankyrin repeat, PH and SEC7 domain containing protein secG OS=Dictyostelium discoideum OX=44689 GN=secG PE=2 SV=1 E(blastx)=3e-40
TRINITY_DN65587_c1_g1_i1	G-protein coupled receptor 157 OS=Mus musculus OX=10090 GN=Gpr157 PE=1 SV=1 E(blastx)=6e-36
TRINITY_DN70983_c2_g1_i1	Apurinic-apyrimidinic endonuclease OS=Caenorhabditis elegans OX=6239 GN=apn-1 PE=2 SV=2 E(blastx)=5e-42
TRINITY_DN67474_c1_g1_i1	Whirlin OS=Homo sapiens OX=9606 GN=WHRN PE=1 SV=4 E(blastx)=3e-40
TRINITY_DN72827_c1_g1_i3	Prostaglandin reductase-3 OS=Mus musculus OX=10090 GN=Ptgr3 PE=1 SV=1 E(blastx)=3e-123
TRINITY_DN71595_c0_g1_i1	Ubiquitin-protein ligase E3A OS=Mus musculus OX=10090 GN=Ube3a PE=1 SV=2 E(blastx)=2e-100
TRINITY_DN70294_c3_g2_i6	Insulin gene enhancer protein ISL-1 OS=Gallus gallus OX=9031 GN=ISL1 PE=1 SV=1 E(blastx)=3e-117
TRINITY_DN57667_c0_g1_i2	Large ribosomal subunit protein bL9 OS=Thermodesulfovibrio yellowstonii (strain ATCC 51303 / DSM 11347 / YP87) OX=289376 GN=rplI PE=3 SV=1 E(blastx)=6e-12
TRINITY_DN69664_c0_g1_i1	Methyl-CpG-binding domain protein 6 OS=Homo sapiens OX=9606 GN=MBD6 PE=1 SV=2 E(blastx)=3e-15
TRINITY_DN68960_c2_g2_i1	Deaminated glutathione amidase OS=Bos taurus OX=9913 GN=NIT1 PE=2 SV=1 E(blastx)=3e-65
TRINITY_DN69085_c0_g1_i2	Calmodulin-4 OS=Arabidopsis thaliana OX=3702 GN=CAM4 PE=1 SV=1 E(blastx)=1e-23
