TRINITY_DN68140_c6_g1_i3	Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=2 E(blastx)=1e-95
TRINITY_DN64902_c1_g1_i2	Rhotekin OS=Homo sapiens OX=9606 GN=RTKN PE=1 SV=2 E(blastx)=3e-51
TRINITY_DN54460_c1_g1_i1	Chromatin assembly factor 1 subunit A-A OS=Xenopus laevis OX=8355 GN=chaf1a-a PE=1 SV=1 E(blastx)=2e-33
TRINITY_DN42966_c0_g1_i1	Guanine nucleotide-binding protein subunit alpha-13 OS=Homo sapiens OX=9606 GN=GNA13 PE=1 SV=2 E(blastx)=8e-160
TRINITY_DN26916_c1_g1_i1	Cadherin-related tumor suppressor OS=Drosophila melanogaster OX=7227 GN=ft PE=1 SV=3 E(blastx)=1e-30
TRINITY_DN58647_c1_g3_i2	ZP domain-containing protein OS=Acropora millepora OX=45264 PE=1 SV=1 E(blastx)=5e-29
TRINITY_DN64109_c2_g1_i8	Intelectin-1b OS=Mus musculus OX=10090 GN=Itln1b PE=1 SV=1 E(blastx)=4e-05
TRINITY_DN66144_c0_g1_i1	Protein rolling stone OS=Drosophila melanogaster OX=7227 GN=rost PE=2 SV=2 E(blastx)=4e-14
TRINITY_DN68823_c7_g1_i1	Hemicentin-1 OS=Mus musculus OX=10090 GN=Hmcn1 PE=1 SV=1 E(blastx)=2e-38
TRINITY_DN66503_c2_g1_i3	Zinc finger Ran-binding domain-containing protein 2 OS=Gallus gallus OX=9031 GN=ZRANB2 PE=2 SV=1 E(blastx)=3e-51
TRINITY_DN68661_c4_g1_i8	Kelch-like protein 24a OS=Danio rerio OX=7955 GN=klhl24a PE=2 SV=1 E(blastx)=1e-05
TRINITY_DN51290_c0_g1_i1	Mitochondrial basic amino acids transporter OS=Mus musculus OX=10090 GN=Slc25a29 PE=1 SV=1 E(blastx)=1e-14
TRINITY_DN64826_c6_g1_i3	Ecotropic viral integration site 5 protein homolog OS=Homo sapiens OX=9606 GN=EVI5 PE=1 SV=3 E(blastx)=3e-131
TRINITY_DN43743_c0_g1_i1	E3 ubiquitin-protein ligase KCMF1 OS=Xenopus laevis OX=8355 GN=kcmf1 PE=2 SV=1 E(blastx)=1e-113
TRINITY_DN67317_c0_g1_i1	C-type lectin domain family 17, member A OS=Homo sapiens OX=9606 GN=CLEC17A PE=1 SV=2 E(blastx)=3e-07
TRINITY_DN67615_c3_g1_i1	Transmembrane protein 198 OS=Xenopus tropicalis OX=8364 GN=tmem198 PE=1 SV=1 E(blastx)=1e-18
TRINITY_DN66400_c4_g1_i2	STE20-related kinase adapter protein alpha OS=Bos taurus OX=9913 GN=STRADA PE=2 SV=1 E(blastx)=1e-73
TRINITY_DN66917_c1_g1_i1	Nicotinic receptor-associated protein 4 OS=Caenorhabditis elegans OX=6239 GN=nra-4 PE=1 SV=1 E(blastx)=8e-96
TRINITY_DN69188_c2_g1_i10	Nidogen-2 OS=Mus musculus OX=10090 GN=Nid2 PE=1 SV=2 E(blastx)=1e-12
TRINITY_DN41832_c0_g2_i1	Glutamate receptor 2 OS=Mus musculus OX=10090 GN=Gria2 PE=1 SV=3 E(blastx)=2e-88
TRINITY_DN66370_c4_g1_i10	Deoxyhypusine synthase OS=Mus musculus OX=10090 GN=Dhps PE=1 SV=2 E(blastx)=5e-174
TRINITY_DN68524_c9_g1_i2	R3H domain-containing protein 4 OS=Bos taurus OX=9913 GN=R3HDM4 PE=2 SV=1 E(blastx)=1e-12
TRINITY_DN54725_c0_g2_i1	Spermatogenesis-associated protein 21 OS=Homo sapiens OX=9606 GN=SPATA21 PE=2 SV=3 E(blastx)=5e-13
TRINITY_DN66769_c3_g1_i2	Tubulin tyrosine ligase 3 OS=Xenopus tropicalis OX=8364 GN=ttll3 PE=1 SV=1 E(blastx)=2e-172
TRINITY_DN86241_c0_g1_i1	Neuronal pentraxin-1 OS=Homo sapiens OX=9606 GN=NPTX1 PE=1 SV=2 E(blastx)=1e-37
TRINITY_DN43122_c0_g1_i1	Protein lin-41 OS=Caenorhabditis elegans OX=6239 GN=lin-41 PE=1 SV=1 E(blastx)=8e-19
TRINITY_DN53052_c0_g1_i1	Ubiquitin-conjugating enzyme E2 W OS=Xenopus tropicalis OX=8364 GN=ube2w PE=2 SV=1 E(blastx)=3e-76
TRINITY_DN53294_c0_g1_i2	Rhombotin-1 OS=Xenopus laevis OX=8355 GN=lmo1 PE=2 SV=1 E(blastx)=1e-60
TRINITY_DN66993_c3_g1_i1	Polyunsaturated fatty acid 5-lipoxygenase OS=Mus musculus OX=10090 GN=Alox5 PE=1 SV=3 E(blastx)=5e-102
TRINITY_DN20320_c0_g1_i1	ATP-dependent DNA helicase hus2/rqh1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rqh1 PE=1 SV=1 E(blastx)=7e-06
TRINITY_DN66381_c3_g1_i2	Myosin light chain kinase family member 4 OS=Homo sapiens OX=9606 GN=MYLK4 PE=1 SV=2 E(blastx)=4e-60
TRINITY_DN67866_c6_g1_i7	Exosome complex component MTR3 OS=Danio rerio OX=7955 GN=exosc6 PE=2 SV=2 E(blastx)=2e-49
TRINITY_DN69663_c0_g1_i5	Tenascin-R OS=Mus musculus OX=10090 GN=Tnr PE=1 SV=2 E(blastx)=1e-64
TRINITY_DN66632_c1_g1_i1	Polycystin-1-like protein 2 OS=Mus musculus OX=10090 GN=Pkd1l2 PE=2 SV=1 E(blastx)=5e-73
TRINITY_DN66843_c7_g1_i1	Leucine-rich repeat-containing protein 23 OS=Mus musculus OX=10090 GN=Lrrc23 PE=1 SV=1 E(blastx)=7e-105
TRINITY_DN66266_c9_g1_i1	Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SVEP1 PE=1 SV=3 E(blastx)=2e-34
TRINITY_DN67428_c1_g1_i3	Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C OS=Homo sapiens OX=9606 GN=MGAT4C PE=2 SV=2 E(blastx)=6e-20
TRINITY_DN69167_c7_g2_i1	Dynamin-binding protein OS=Danio rerio OX=7955 GN=dnmbp PE=2 SV=1 E(blastx)=5e-96
TRINITY_DN55833_c0_g2_i1	Craniofacial development protein 2 OS=Bos taurus OX=9913 GN=CFDP2 PE=1 SV=2 E(blastx)=3e-13
TRINITY_DN38986_c0_g1_i1	Transcription factor 24 OS=Homo sapiens OX=9606 GN=TCF24 PE=1 SV=3 E(blastx)=8e-20
TRINITY_DN68780_c5_g2_i1	Fibronectin type-III domain-containing protein 3A OS=Pongo abelii OX=9601 GN=FNDC3A PE=2 SV=1 E(blastx)=6e-158
TRINITY_DN60878_c0_g1_i1	Kinesin-like protein KIF1C OS=Homo sapiens OX=9606 GN=KIF1C PE=1 SV=3 E(blastx)=4e-76
TRINITY_DN66790_c4_g2_i1	Hydroxyproline dehydrogenase OS=Xenopus laevis OX=8355 GN=prodh2 PE=2 SV=1 E(blastx)=2e-63
TRINITY_DN66439_c8_g1_i1	DNA polymerase zeta catalytic subunit OS=Arabidopsis thaliana OX=3702 GN=REV3 PE=2 SV=1 E(blastx)=2e-172
TRINITY_DN67967_c2_g1_i6	Tryptophan 2-monooxygenase OS=Agrobacterium rhizogenes OX=359 GN=aux1 PE=3 SV=1 E(blastx)=5e-05
TRINITY_DN66949_c1_g1_i1	Vacuolar protein sorting-associated protein 26B OS=Mus musculus OX=10090 GN=Vps26b PE=1 SV=1 E(blastx)=7e-170
TRINITY_DN69353_c3_g1_i3	Disintegrin and metalloproteinase domain-containing protein 11 OS=Mus musculus OX=10090 GN=Adam11 PE=1 SV=2 E(blastx)=4e-21
TRINITY_DN67493_c2_g1_i2	Molybdenum cofactor sulfurase OS=Bos taurus OX=9913 GN=MOCOS PE=2 SV=3 E(blastx)=5e-11
